HIF1A,SP1
HIF1A,STAT3
HIF1A,TEAD2
HIF1A,TP53
HIF1A,TRIM28
HNF4A,ARNT
HNF4A,ISL1
HNF4A,SMAD3
HNF4A,SP1
HNF4A,SREBF1
HNF4A,SREBF2
HNF4A,TBP
HNF4A,TP53
HNF4A,VDR
HOXA1,CREB5
HOXA1,ESR2
HOXA1,FOXH1
HOXA1,HEY2
HOXA1,HOXB9
HOXA1,LMX1B
HOXA1,NR4A1
HOXA1,PBX1
HOXA1,PBX2
HOXA1,PITX2
HOXA1,PKNOX1
HOXA10,PBX1
HOXA10,SPI1
HOXA11,HDAC2
HOXA11,YY1
HOXA5,FOXO1
HOXA5,PBX2
HOXB13,ALX4
HOXB9,TAL1
HOXC11,MEIS1
HOXC11,SMAD3
HOXC11,SOX8
HOXC11,SP1
HOXC11,STAT3
HOXC13,NR2E3
HSF1,CEBPB
HSF1,TBP
HSF1,TP53
ID2,MYOD1
ID2,TCF12
ID2,TCF3
ID2,TCF4
ID2,YY1
IRF1,SP2
IRF1,STAT1
IRF1,TRIM28
IRF7,EP300
IRF7,TRIM28
ISL1,ESR1
ISL1,LHX3
ISL1,LHX4
ISL1,NR2F1
ISL1,RELA
ISL1,SMAD3
JUN,ARNTL
JUN,ATF7
JUN,CEBPB
JUN,FOSB
JUN,HOXB9
JUN,HOXD13
JUN,JUND
JUN,KLF5
JUN,MYC
JUN,MYOD1
JUN,NFATC1
JUN,NFATC2
JUN,NFE2L2
JUN,NFIX
JUN,NR2F6
JUN,NR5A1
JUN,POU1F1
JUN,SIX4
JUN,SMAD3
JUN,SMAD4
JUN,SP1
JUN,STAT1
JUN,STAT3
JUN,STAT4
JUN,STAT6
JUN,TBP
JUN,TFAP2A
JUN,TP73
JUNB,ATF2
JUNB,ATF7
JUNB,CREB5
JUNB,JUN
JUNB,JUND
JUNB,YY1
JUND,BRCA1
JUND,YY1
KLF1,EP300
KLF1,FLI1
KLF1,SIN3A
KLF10,SIN3A
KLF10,SP1
KLF11,EP300
KLF11,SIN3A
KLF13,SIN3A
KLF13,SREBF1
KLF13,SREBF2
KLF16,EP300
KLF16,SIN3A
KLF4,PPARG
KLF4,RELA
KLF4,SP1
KLF4,TP53
KLF5,HDAC2
KLF5,PPARG
KLF5,RARA
KLF5,RXRA
KLF5,SMAD2
KLF5,SMAD3
KLF5,SMAD4
KLF5,SREBF1
KLF5,TP53
KLF9,PGR
KLF9,SIN3A
KLF9,SP1
KLF9,TP53
LEF1,CDX1
LEF1,E2F1
LEF1,EP300
LEF1,MYB
LEF1,PITX2
LEF1,SMAD2
LEF1,SMAD3
LEF1,SMAD4
LEF1,STAT5A
LHX4,NRF1
LHX4,SMAD4
LHX4,TCF4
LMX1B,CREB5
LMX1B,MEIS1
LMX1B,MEIS2
LMX1B,PBX1
LMX1B,PBX2
LMX1B,PBX3
MAF,FOSL1
MAF,HDAC2
MAF,MAFB
MAF,MAFG
MAF,NFE2L2
MAF,SIN3A
MAF,SOX9
MAF,USF2
MAFB,ATF4
MAFB,BACH1
MAFB,FOSL1
MAFB,IRF7
MAFB,ISL1
MAFB,PAX6
MAFF,FOS
MAFF,MAFG
MAFF,NFE2L2
MAFF,NRF1
MAFG,ATF3
MAFG,NFE2L2
MAFK,HDAC2
MAFK,NFE2L2
MAFK,RELA
MAX,ARNTL
MAX,CLOCK
MAX,CUX1
MAX,EPAS1
MAX,FOXK1
MAX,HDAC2
MAX,HIF1A
MAX,JUN
MAX,MGA
MAX,MNT
MAX,MXD1
MAX,MXD4
MAX,MXI1
MAX,MYC
MAX,MYCN
MAX,SIN3A
MAX,SMAD3
MAX,TBP
MAX,TFAP2A
MAX,THAP11
MAX,YY1
MAZ,FOS
MAZ,JUN
MEIS1,CREB1
MEIS1,HOXD9
MEIS1,PBX1
MEIS2,MEIS1
MEIS2,PBX1
MEIS2,PBX2
MEIS2,PBX3
MEOX2,CHD2
MEOX2,NFYB
MEOX2,PAX3
MEOX2,RARB
MEOX2,RELA
MEOX2,THRA
MEOX2,ZFP42
MNT,MYC
MNT,SIN3A
MXD1,E2F6
MXD1,MGA
MXD1,MNT
MXD1,MXD4
MXD1,SIN3A
MXD1,VDR
MXI1,HDAC2
MXI1,SIN3A
MYB,CEBPB
MYB,MAF
MYB,SIN3A
MYB,TRIM28
MYC,ARNT
MYC,ATF3
MYC,CEBPA
MYC,CEBPB
MYC,CHD2
MYC,E2F3
MYC,E2F6
MYC,ELF1
MYC,ELF2
MYC,ETV3
MYC,FOSL1
MYC,FOXK2
MYC,FOXM1
MYC,FOXO3
MYC,FOXP1
MYC,GABPA
MYC,GLI1
MYC,MGA
MYC,MYBL2
MYC,MYCN
MYC,NFE2L2
MYC,NFKB2
MYC,NR1H3
MYC,NR2C1
MYC,POU5F1
MYC,RBPJ
MYC,RELA
MYC,RUNX1
MYC,SIN3A
MYC,SMAD2
MYC,SMAD3
MYC,SP1
MYC,STAT1
MYC,STAT3
MYC,TBP
MYC,TCF12
MYC,TEAD2
MYC,TFAP2A
MYC,TFAP2C
MYC,TP53
MYC,TP73
MYC,TRIM28
MYC,VDR
MYCN,BRCA1
MYCN,RUNX3
MYCN,SP1
MYOD1,BHLHE40
MYOD1,CREB1
MYOD1,ESR2
MYOD1,NR2F2
MYOD1,PBX1
MYOD1,RORA
MYOD1,RUNX1
MYOD1,RXRA
MYOD1,STAT3
MYOD1,TCF3
NANOG,OTX2
NANOG,PRDM14
NANOG,RUNX3
NANOG,SIN3A
NANOG,SMAD4
NANOG,SOX2
NANOG,SOX21
NANOG,TCF4
NANOG,TCF7L1
NANOG,TEAD2
NANOG,WT1
NANOG,ZIC2
NANOG,ZIC3
NANOG,ZNF467
NFATC1,ATF1
NFATC1,ATF2
NFATC1,ATF3
NFATC1,ATF7
NFATC1,CREB1
NFATC1,CUX1
NFATC1,EGR1
NFATC1,EGR2
NFATC1,FOXK1
NFATC1,FOXK2
NFATC1,HOXA10
NFATC1,HOXD13
NFATC1,ISL1
NFATC1,JUNB
NFATC1,JUND
NFATC1,LEF1
NFATC1,NFATC2
NFATC1,PRDM15
NFATC1,RUNX1
NFATC1,TP53
NFATC2,ATF7
NFATC2,EGR1
NFATC2,ETV6
NFATC2,FOS
NFATC2,FOXK1
NFATC2,JUNB
NFATC2,JUND
NFATC2,LEF1
NFATC2,MAFG
NFATC2,MAFK
NFATC2,NFYB
NFATC2,PRDM15
NFATC2,RUNX1
NFATC2,TCF12
NFE2L2,AHR
NFE2L2,HDAC2
NFE2L2,PPARG
NFE2L2,TRIM28
NFE2L2,YY1
NFIA,SMAD4
NFIB,NFIA
NFIB,NFIC
NFIB,NFIX
NFIC,GLIS1
NFIC,MYC
NFIC,RELA
NFIC,SMAD3
NFIC,SOX3
NFIC,TEAD2
NFKB1,HDAC2
NFKB1,KLF5
NFKB1,NFKB2
NFKB1,NR4A1
NFKB1,PPARG
NFKB1,REL
NFKB1,RELA
NFKB1,RXRA
NFKB1,SP1
NFKB1,STAT3
NFKB1,STAT5A
NFKB1,TEAD4
NFKB1,YY1
NFKB2,REL
NFKB2,RELA
NFYA,ATF2
NFYA,ELF1
NFYA,EP300
NFYA,JUN
NFYA,NFYB
NFYA,POU2F1
NFYA,SP1
NFYA,SPI1
NFYA,SRF
NFYA,TP53
NFYA,XBP1
NFYB,MYC
NFYB,SP1
NFYB,TP73
NFYB,XBP1
NKX2-1,ATF2
NKX2-1,ATF7
NKX2-1,CEBPB
NKX2-1,CHD2
NKX2-1,ETV6
NKX2-1,FOSL1
NKX2-1,JUNB
NKX2-1,MAFF
NKX2-1,NFATC2
NKX2-1,NFIC
NKX2-1,RARA
NKX2-1,RELA
NKX2-1,RUNX1
NKX2-1,TCF7L2
NKX2-1,TEAD1
NKX2-1,TRIM28
NKX2-2,SIN3A
NKX3-2,SIN3A
NKX3-2,SMAD4
NPAS2,CRX
NR1H2,FOXO3
NR1H2,PPARA
NR1H2,PPARD
NR1H2,PPARG
NR1H2,RXRA
NR1H2,RXRB
NR1H2,RXRG
NR1H2,STAT1
NR1H2,YY1
NR1H3,FOXO3
NR1H3,NR3C1
NR1H3,PPARA
NR1H3,PPARD
NR1H3,PPARG
NR1H3,RXRA
